id,campaign_id,metric_date,impressions,clicks,spend,conversions,revenue,likes,shares,saves,comments_count,video_views,profile_visits,created_at
225,fa_camp_0017,2025-04-12,5186,283,93.39,18,5998.08,208,22,8,0,1790,60,2025-06-15T21:28:03.484021
226,fa_camp_0017,2025-04-13,1862,289,82.74,14,15819.37,341,42,8,0,1644,53,2025-06-15T21:28:03.484028
227,fa_camp_0017,2025-04-14,2053,249,110.94,8,16238.33,265,38,10,0,1931,99,2025-06-15T21:28:03.484035
228,fa_camp_0017,2025-04-15,4229,283,70.2,30,6008.77,301,21,11,0,2114,86,2025-06-15T21:28:03.484041
229,fa_camp_0017,2025-04-16,4927,266,65.12,14,10553.93,136,27,8,0,1227,114,2025-06-15T21:28:03.484048
230,fa_camp_0017,2025-04-17,2076,380,98.61,23,6997.65,309,15,7,0,1213,75,2025-06-15T21:28:03.484054
231,fa_camp_0017,2025-04-18,4877,237,55.33,27,9588.56,130,28,9,0,888,82,2025-06-15T21:28:03.484061
232,fa_camp_0017,2025-04-19,5294,306,120.47,37,3151.77,145,18,5,0,1899,70,2025-06-15T21:28:03.484067
233,fa_camp_0017,2025-04-20,1804,151,67.55,10,7627.03,173,26,8,0,1335,79,2025-06-15T21:28:03.484073
234,fa_camp_0017,2025-04-21,3875,245,70.98,30,13855.25,288,13,10,0,1268,49,2025-06-15T21:28:03.484080
235,fa_camp_0017,2025-04-22,3885,368,68.72,33,3389.96,200,24,7,0,1430,89,2025-06-15T21:28:03.484086
236,fa_camp_0017,2025-04-23,4770,359,119.02,19,5193.78,272,13,6,0,1373,90,2025-06-15T21:28:03.484095
237,fa_camp_0017,2025-04-24,2136,277,72.76,19,13978.37,263,14,12,0,1751,101,2025-06-15T21:28:03.484101
238,fa_camp_0017,2025-04-25,4008,278,109.86,16,13047.31,200,28,5,0,838,89,2025-06-15T21:28:03.484107
239,fa_camp_0018,2025-05-07,4167,480,144.22,5,2717.26,251,28,11,0,2962,118,2025-06-15T21:28:03.484120
240,fa_camp_0018,2025-05-08,7324,435,60.71,11,4227.0,256,44,15,0,2950,88,2025-06-15T21:28:03.484127
241,fa_camp_0018,2025-05-09,4188,399,67.85,12,3313.73,269,31,44,0,2538,81,2025-06-15T21:28:03.484133
242,fa_camp_0018,2025-05-10,7709,369,70.41,8,4444.54,467,39,38,0,3063,114,2025-06-15T21:28:03.484141
243,fa_camp_0018,2025-05-11,3920,507,86.94,12,1781.8,454,34,24,0,2964,99,2025-06-15T21:28:03.484170
244,fa_camp_0018,2025-05-12,7088,406,143.69,9,1630.75,310,30,22,0,3012,128,2025-06-15T21:28:03.484178
245,fa_camp_0018,2025-05-13,5481,433,93.38,7,4209.75,455,20,13,0,1354,66,2025-06-15T21:28:03.484185
246,fa_camp_0018,2025-05-14,6497,436,102.61,6,1826.38,455,27,50,0,1215,82,2025-06-15T21:28:03.484309
247,fa_camp_0018,2025-05-15,6070,322,65.46,10,4526.5,388,11,45,0,2398,137,2025-06-15T21:28:03.484340
248,fa_camp_0018,2025-05-16,7888,309,125.17,11,2039.8,283,36,26,0,2458,56,2025-06-15T21:28:03.484352
249,fa_camp_0018,2025-05-17,2806,177,70.85,2,3848.71,308,11,31,0,1151,100,2025-06-15T21:28:03.484361
250,fa_camp_0018,2025-05-18,6517,271,132.23,12,3348.38,375,14,48,0,2946,114,2025-06-15T21:28:03.484370
251,fa_camp_0018,2025-05-19,3015,459,73.74,3,3420.43,500,25,27,0,2033,97,2025-06-15T21:28:03.484379
252,fa_camp_0018,2025-05-20,4791,495,56.47,10,1874.42,252,12,32,0,1115,115,2025-06-15T21:28:03.484387
253,fa_camp_0019,2025-06-13,698,30,143.84,0,355.94,43,2,2,0,0,3,2025-06-15T21:28:03.484443
254,fa_camp_0019,2025-06-14,817,21,223.89,1,275.87,44,5,0,0,0,4,2025-06-15T21:28:03.484450
255,fa_camp_0019,2025-06-15,945,29,309.05,1,996.28,65,7,2,0,0,9,2025-06-15T21:28:03.484457
256,fa_camp_0019,2025-06-16,528,21,227.8,1,930.18,45,6,2,0,0,3,2025-06-15T21:28:03.484463
257,fa_camp_0019,2025-06-17,409,12,178.7,2,1063.79,71,8,1,0,0,4,2025-06-15T21:28:03.484470
258,fa_camp_0019,2025-06-18,547,18,281.92,1,1050.93,50,7,1,0,0,5,2025-06-15T21:28:03.484476
259,fa_camp_0019,2025-06-19,768,15,338.74,1,1124.57,32,3,2,0,0,7,2025-06-15T21:28:03.484482
260,fa_camp_0019,2025-06-20,882,27,230.95,1,895.54,71,2,2,0,0,7,2025-06-15T21:28:03.484489
261,fa_camp_0019,2025-06-21,622,18,128.0,2,342.54,70,1,1,0,0,4,2025-06-15T21:28:03.484495
262,fa_camp_0019,2025-06-22,545,12,241.04,1,954.21,68,4,1,0,0,6,2025-06-15T21:28:03.484501
263,fa_camp_0019,2025-06-23,506,22,367.3,1,1084.89,27,4,2,0,0,8,2025-06-15T21:28:03.484508
264,fa_camp_0019,2025-06-24,592,13,235.83,0,795.73,56,5,2,0,0,3,2025-06-15T21:28:03.484514
265,fa_camp_0019,2025-06-25,559,16,331.8,1,888.41,40,4,1,0,0,5,2025-06-15T21:28:03.484520
266,fa_camp_0019,2025-06-26,521,14,262.67,0,448.92,57,4,1,0,0,4,2025-06-15T21:28:03.484526
267,fa_camp_0020,2025-05-24,6028,84,266.1,4,2737.74,241,13,25,0,0,22,2025-06-15T21:28:03.484554
268,fa_camp_0020,2025-05-25,6226,89,225.09,17,3687.55,581,33,23,0,0,34,2025-06-15T21:28:03.484639
269,fa_camp_0020,2025-05-26,2995,59,282.15,10,3148.25,286,9,23,0,0,36,2025-06-15T21:28:03.484656
270,fa_camp_0020,2025-05-27,3424,133,277.91,17,4789.3,296,14,27,0,0,32,2025-06-15T21:28:03.484664
271,fa_camp_0020,2025-05-28,5157,60,285.31,4,2280.54,552,33,7,0,0,15,2025-06-15T21:28:03.484671
272,fa_camp_0020,2025-05-29,3598,128,158.31,6,3038.0,496,31,14,0,0,15,2025-06-15T21:28:03.484678
273,fa_camp_0020,2025-05-30,5928,78,248.85,8,5944.44,536,32,9,0,0,37,2025-06-15T21:28:03.484685
274,fa_camp_0020,2025-05-31,5330,132,191.56,8,4076.3,294,15,22,0,0,16,2025-06-15T21:28:03.484692
275,fa_camp_0020,2025-06-01,3233,114,228.17,14,2173.33,393,9,17,0,0,24,2025-06-15T21:28:03.484698
276,fa_camp_0020,2025-06-02,5603,49,190.16,14,4312.46,458,18,6,0,0,19,2025-06-15T21:28:03.484707
277,fa_camp_0020,2025-06-03,3449,115,302.83,9,4334.82,298,6,13,0,0,18,2025-06-15T21:28:03.484714
278,fa_camp_0020,2025-06-04,4409,78,304.67,11,6303.89,438,34,8,0,0,14,2025-06-15T21:28:03.484720
279,fa_camp_0020,2025-06-05,4103,53,177.31,16,2573.52,332,30,7,0,0,35,2025-06-15T21:28:03.484749
280,fa_camp_0020,2025-06-06,2417,86,144.76,4,2017.94,599,19,25,0,0,23,2025-06-15T21:28:03.484758
281,fa_camp_0021,2025-05-25,2770,168,16.08,14,2455.58,262,32,6,0,1211,29,2025-06-15T21:28:03.484836
282,fa_camp_0021,2025-05-26,2571,73,25.26,15,1052.27,163,21,17,0,603,32,2025-06-15T21:28:03.484844
283,fa_camp_0021,2025-05-27,1533,164,22.2,14,3354.07,201,10,9,0,1489,46,2025-06-15T21:28:03.484851
284,fa_camp_0021,2025-05-28,2879,133,20.87,14,3176.7,213,26,13,0,876,22,2025-06-15T21:28:03.484858
285,fa_camp_0021,2025-05-29,1822,72,19.19,4,1556.76,222,32,17,0,947,39,2025-06-15T21:28:03.484865
286,fa_camp_0021,2025-05-30,3136,146,14.88,20,2389.04,231,9,7,0,823,21,2025-06-15T21:28:03.484871
287,fa_camp_0021,2025-05-31,1284,75,25.01,7,3289.71,177,11,3,0,548,23,2025-06-15T21:28:03.484877
288,fa_camp_0021,2025-06-01,1507,104,12.54,13,1608.35,218,33,7,0,982,32,2025-06-15T21:28:03.484884
289,fa_camp_0021,2025-06-02,1418,93,15.24,6,3099.21,156,27,12,0,724,45,2025-06-15T21:28:03.484891
290,fa_camp_0021,2025-06-03,2660,151,18.98,20,3910.18,281,31,15,0,921,30,2025-06-15T21:28:03.484897
291,fa_camp_0021,2025-06-04,3166,84,12.27,19,3183.24,159,30,7,0,1475,26,2025-06-15T21:28:03.484904
292,fa_camp_0021,2025-06-05,2099,111,28.46,12,920.12,127,26,12,0,520,44,2025-06-15T21:28:03.484987
293,fa_camp_0021,2025-06-06,1973,129,31.03,20,2733.97,145,13,10,0,1310,38,2025-06-15T21:28:03.485003
294,fa_camp_0021,2025-06-07,3499,139,15.79,11,1640.79,279,28,8,0,1417,32,2025-06-15T21:28:03.485034
295,fa_camp_0022,2025-05-14,6880,45,234.56,3,390.61,294,25,14,0,1156,11,2025-06-15T21:28:03.485073
296,fa_camp_0022,2025-05-15,3327,47,201.41,0,640.62,475,32,34,0,1288,24,2025-06-15T21:28:03.485082
297,fa_camp_0022,2025-05-16,2468,57,271.37,3,482.64,347,16,10,0,2053,10,2025-06-15T21:28:03.485089
298,fa_camp_0022,2025-05-17,5995,31,222.58,0,585.7,303,25,16,0,1826,13,2025-06-15T21:28:03.485096
299,fa_camp_0022,2025-05-18,4485,36,136.87,2,741.38,592,19,27,0,2349,16,2025-06-15T21:28:03.485103
300,fa_camp_0022,2025-05-19,3016,31,147.94,0,740.35,475,24,23,0,1482,10,2025-06-15T21:28:03.485109
301,fa_camp_0022,2025-05-20,4994,80,193.45,1,572.23,650,17,31,0,2526,18,2025-06-15T21:28:03.485116
302,fa_camp_0022,2025-05-21,6259,31,185.78,0,799.8,460,27,17,0,1504,9,2025-06-15T21:28:03.485123
303,fa_camp_0022,2025-05-22,6909,46,222.85,1,770.64,606,27,33,0,1814,22,2025-06-15T21:28:03.485130
304,fa_camp_0022,2025-05-23,3098,70,219.16,1,905.88,269,31,18,0,1830,14,2025-06-15T21:28:03.485136
305,fa_camp_0022,2025-05-24,2768,36,118.34,0,543.28,222,12,24,0,2155,20,2025-06-15T21:28:03.485164
306,fa_camp_0022,2025-05-25,7015,56,242.62,2,946.69,429,25,25,0,1372,23,2025-06-15T21:28:03.485172
307,fa_camp_0022,2025-05-26,6232,77,116.3,2,881.82,384,30,25,0,2000,11,2025-06-15T21:28:03.485179
308,fa_camp_0022,2025-05-27,5986,53,143.02,1,594.05,640,7,32,0,1519,16,2025-06-15T21:28:03.485185
309,fa_camp_0023,2025-03-29,4692,137,169.31,15,3370.33,136,11,26,0,0,54,2025-06-15T21:28:03.485205
310,fa_camp_0023,2025-03-30,3222,313,113.88,45,3770.24,220,13,27,0,0,70,2025-06-15T21:28:03.485213
311,fa_camp_0023,2025-03-31,4450,261,304.51,25,6489.69,392,21,17,0,0,64,2025-06-15T21:28:03.485220
312,fa_camp_0023,2025-04-01,1580,253,252.85,18,11333.46,205,13,9,0,0,94,2025-06-15T21:28:03.485227
313,fa_camp_0023,2025-04-02,2986,172,170.66,30,12207.39,239,9,27,0,0,56,2025-06-15T21:28:03.485233
314,fa_camp_0023,2025-04-03,4020,140,276.32,13,12671.38,191,24,24,0,0,55,2025-06-15T21:28:03.485239
315,fa_camp_0023,2025-04-04,2899,271,260.96,34,10117.26,238,21,13,0,0,100,2025-06-15T21:28:03.485246
316,fa_camp_0023,2025-04-05,3658,350,270.32,43,12269.81,261,34,17,0,0,39,2025-06-15T21:28:03.485255
317,fa_camp_0023,2025-04-06,3696,228,282.06,23,9817.17,219,20,20,0,0,37,2025-06-15T21:28:03.485262
318,fa_camp_0023,2025-04-07,4443,146,211.25,22,2647.08,264,17,5,0,0,63,2025-06-15T21:28:03.485268
319,fa_camp_0023,2025-04-08,1975,179,157.06,14,3788.07,308,20,9,0,0,70,2025-06-15T21:28:03.485275
320,fa_camp_0023,2025-04-09,3334,128,186.32,42,10377.63,207,7,24,0,0,55,2025-06-15T21:28:03.485281
321,fa_camp_0023,2025-04-10,4312,191,270.79,17,11872.89,382,8,6,0,0,57,2025-06-15T21:28:03.485287
322,fa_camp_0023,2025-04-11,1731,168,113.61,23,12757.04,178,33,5,0,0,69,2025-06-15T21:28:03.485293
323,fa_camp_0024,2025-03-29,5120,99,191.39,3,240.66,345,46,6,0,0,21,2025-06-15T21:28:03.485308
324,fa_camp_0024,2025-03-30,3756,104,252.72,2,174.13,417,53,19,0,0,24,2025-06-15T21:28:03.485315
325,fa_camp_0024,2025-03-31,3649,62,279.65,3,350.13,419,52,11,0,0,33,2025-06-15T21:28:03.485321
326,fa_camp_0024,2025-04-01,6747,58,276.67,6,210.33,671,64,4,0,0,14,2025-06-15T21:28:03.485327
327,fa_camp_0024,2025-04-02,7310,48,104.55,5,145.51,466,55,20,0,0,25,2025-06-15T21:28:03.485334
328,fa_camp_0024,2025-04-03,6755,51,184.75,5,205.96,801,62,5,0,0,33,2025-06-15T21:28:03.485397
329,fa_camp_0024,2025-04-04,6262,83,248.05,6,104.84,698,61,10,0,0,25,2025-06-15T21:28:03.485406
330,fa_camp_0024,2025-04-05,4761,43,239.29,4,91.09,691,50,5,0,0,33,2025-06-15T21:28:03.485412
331,fa_camp_0024,2025-04-06,5206,102,275.96,5,204.34,514,63,18,0,0,15,2025-06-15T21:28:03.485419
332,fa_camp_0024,2025-04-07,6763,118,185.35,1,258.16,564,31,17,0,0,24,2025-06-15T21:28:03.485425
333,fa_camp_0024,2025-04-08,5705,51,152.53,4,333.59,498,65,6,0,0,18,2025-06-15T21:28:03.485432
334,fa_camp_0024,2025-04-09,6365,89,286.72,5,312.04,622,67,8,0,0,20,2025-06-15T21:28:03.485437
335,fa_camp_0024,2025-04-10,4065,66,200.65,1,307.82,452,54,22,0,0,24,2025-06-15T21:28:03.485444
336,fa_camp_0024,2025-04-11,5762,39,126.91,4,123.12,650,57,19,0,0,18,2025-06-15T21:28:03.485450
337,fa_camp_0025,2025-04-08,2207,92,148.94,17,5162.67,286,8,6,0,0,41,2025-06-15T21:28:03.485466
338,fa_camp_0025,2025-04-09,2460,109,154.27,13,3636.01,254,4,8,0,0,54,2025-06-15T21:28:03.485472
339,fa_camp_0025,2025-04-10,3007,151,55.99,13,1420.35,217,17,6,0,0,47,2025-06-15T21:28:03.485479
340,fa_camp_0025,2025-04-11,5099,77,105.98,9,1420.19,302,11,7,0,0,25,2025-06-15T21:28:03.485485
341,fa_camp_0025,2025-04-12,2878,74,65.4,7,6808.69,181,15,10,0,0,56,2025-06-15T21:28:03.485491
342,fa_camp_0025,2025-04-13,2291,89,125.52,7,4587.61,401,15,14,0,0,25,2025-06-15T21:28:03.485498
343,fa_camp_0025,2025-04-14,5332,115,59.77,20,3566.82,438,18,21,0,0,45,2025-06-15T21:28:03.485504
344,fa_camp_0025,2025-04-15,3368,103,64.6,14,1432.37,332,17,17,0,0,55,2025-06-15T21:28:03.485510
345,fa_camp_0025,2025-04-16,5352,147,149.54,21,4490.72,413,14,9,0,0,40,2025-06-15T21:28:03.485516
346,fa_camp_0025,2025-04-17,6385,150,116.67,7,4281.38,366,23,6,0,0,51,2025-06-15T21:28:03.485522
347,fa_camp_0025,2025-04-18,5033,178,114.95,6,6632.35,342,15,18,0,0,19,2025-06-15T21:28:03.485528
348,fa_camp_0025,2025-04-19,5376,79,95.46,8,2863.86,294,20,11,0,0,41,2025-06-15T21:28:03.485534
349,fa_camp_0025,2025-04-20,5730,178,154.93,12,3207.35,326,12,12,0,0,50,2025-06-15T21:28:03.485540
350,fa_camp_0025,2025-04-21,4829,68,157.42,17,6566.43,324,20,20,0,0,53,2025-06-15T21:28:03.485546
351,fa_camp_0026,2025-05-19,4816,109,260.96,10,847.57,223,11,19,0,1908,39,2025-06-15T21:28:03.485560
352,fa_camp_0026,2025-05-20,2548,278,396.19,7,1128.42,247,15,12,0,2067,46,2025-06-15T21:28:03.485567
353,fa_camp_0026,2025-05-21,1875,142,403.14,7,1312.17,146,4,26,0,903,41,2025-06-15T21:28:03.485573
354,fa_camp_0026,2025-05-22,5315,213,149.07,9,270.05,262,6,28,0,1614,91,2025-06-15T21:28:03.485580
355,fa_camp_0026,2025-05-23,2265,134,240.65,2,330.54,158,9,19,0,1451,77,2025-06-15T21:28:03.485587
356,fa_camp_0026,2025-05-24,3955,117,219.05,7,308.53,130,20,9,0,728,82,2025-06-15T21:28:03.485597
357,fa_camp_0026,2025-05-25,3525,255,294.46,9,518.36,356,14,15,0,2111,62,2025-06-15T21:28:03.485603
358,fa_camp_0026,2025-05-26,5253,303,195.96,10,609.66,324,7,8,0,727,47,2025-06-15T21:28:03.485609
359,fa_camp_0026,2025-05-27,3817,276,260.03,4,511.02,328,22,28,0,1889,51,2025-06-15T21:28:03.485616
360,fa_camp_0026,2025-05-28,2380,284,141.06,7,1108.79,251,14,15,0,1808,75,2025-06-15T21:28:03.485622
361,fa_camp_0026,2025-05-29,3148,294,211.22,4,912.43,264,4,17,0,2025,86,2025-06-15T21:28:03.485629
362,fa_camp_0026,2025-05-30,4703,140,141.79,8,527.69,139,11,15,0,1916,87,2025-06-15T21:28:03.485636
363,fa_camp_0026,2025-05-31,2724,185,386.31,8,443.25,216,7,27,0,856,48,2025-06-15T21:28:03.485642
364,fa_camp_0026,2025-06-01,2509,258,221.29,9,1351.89,258,6,17,0,2020,68,2025-06-15T21:28:03.485648
365,fa_camp_0027,2025-03-29,1732,67,64.89,6,7024.73,132,23,4,0,765,14,2025-06-15T21:28:03.485663
366,fa_camp_0027,2025-03-30,1627,100,130.67,9,3079.89,196,11,7,0,841,14,2025-06-15T21:28:03.485670
367,fa_camp_0027,2025-03-31,1632,88,136.31,3,1959.69,233,18,10,0,1221,21,2025-06-15T21:28:03.485677
368,fa_camp_0027,2025-04-01,2633,90,87.85,8,3435.93,248,10,15,0,1125,15,2025-06-15T21:28:03.485683
369,fa_camp_0027,2025-04-02,2251,85,67.61,9,6058.23,135,16,5,0,1057,20,2025-06-15T21:28:03.485692
370,fa_camp_0027,2025-04-03,1688,117,143.95,12,1593.42,229,8,8,0,755,15,2025-06-15T21:28:03.485698
371,fa_camp_0027,2025-04-04,1835,99,142.84,4,6592.88,231,24,10,0,876,25,2025-06-15T21:28:03.485705
372,fa_camp_0027,2025-04-05,1446,65,149.44,14,6326.5,157,16,5,0,931,23,2025-06-15T21:28:03.485711
373,fa_camp_0027,2025-04-06,2023,108,132.69,6,4783.87,168,9,15,0,1240,16,2025-06-15T21:28:03.485718
374,fa_camp_0027,2025-04-07,2608,116,108.32,14,1401.19,244,11,6,0,1179,40,2025-06-15T21:28:03.485724
375,fa_camp_0027,2025-04-08,1119,49,57.52,5,7443.49,189,16,3,0,482,31,2025-06-15T21:28:03.485730
376,fa_camp_0027,2025-04-09,1261,71,150.61,13,6300.84,109,13,7,0,945,31,2025-06-15T21:28:03.485737
377,fa_camp_0027,2025-04-10,2380,91,114.21,5,6809.69,175,22,14,0,761,29,2025-06-15T21:28:03.485743
378,fa_camp_0027,2025-04-11,1542,128,81.65,6,7106.08,125,13,7,0,465,38,2025-06-15T21:28:03.485749
379,fa_camp_0028,2025-04-09,3215,71,57.73,7,2366.09,326,11,24,0,0,28,2025-06-15T21:28:03.485762
380,fa_camp_0028,2025-04-10,3979,70,124.6,1,2092.58,433,47,27,0,0,23,2025-06-15T21:28:03.485769
381,fa_camp_0028,2025-04-11,2485,97,119.19,4,1557.94,197,15,11,0,0,27,2025-06-15T21:28:03.485775
382,fa_camp_0028,2025-04-12,3225,49,127.37,1,484.62,160,19,13,0,0,14,2025-06-15T21:28:03.485781
383,fa_camp_0028,2025-04-13,5413,42,130.44,6,686.15,254,35,18,0,0,24,2025-06-15T21:28:03.485788
384,fa_camp_0028,2025-04-14,4325,58,84.8,7,1242.5,314,43,6,0,0,22,2025-06-15T21:28:03.485794
385,fa_camp_0028,2025-04-15,3631,61,129.22,3,1944.44,413,22,11,0,0,24,2025-06-15T21:28:03.485800
386,fa_camp_0028,2025-04-16,5696,50,63.05,1,1979.85,454,35,18,0,0,11,2025-06-15T21:28:03.485806
387,fa_camp_0028,2025-04-17,4006,59,95.97,5,2235.08,201,24,22,0,0,23,2025-06-15T21:28:03.485812
388,fa_camp_0028,2025-04-18,2128,57,98.82,2,1154.42,328,48,35,0,0,28,2025-06-15T21:28:03.485818
389,fa_camp_0028,2025-04-19,3043,73,120.16,7,959.71,412,31,21,0,0,12,2025-06-15T21:28:03.485825
390,fa_camp_0028,2025-04-20,2522,39,48.69,6,2348.58,365,35,23,0,0,10,2025-06-15T21:28:03.485831
391,fa_camp_0028,2025-04-21,2906,53,80.06,4,1676.43,214,24,31,0,0,24,2025-06-15T21:28:03.485837
392,fa_camp_0028,2025-04-22,3084,37,121.32,1,1613.93,249,30,35,0,0,28,2025-06-15T21:28:03.485844
393,fa_camp_0029,2025-04-17,4919,147,110.12,32,1931.39,249,5,7,0,1537,31,2025-06-15T21:28:03.485856
394,fa_camp_0029,2025-04-18,5013,202,137.48,13,811.48,487,9,21,0,1052,44,2025-06-15T21:28:03.485863
395,fa_camp_0029,2025-04-19,4469,102,77.95,15,2563.6,191,13,10,0,736,53,2025-06-15T21:28:03.485870
396,fa_camp_0029,2025-04-20,2420,120,68.89,28,1081.32,212,20,10,0,1225,52,2025-06-15T21:28:03.485879
397,fa_camp_0029,2025-04-21,4268,149,176.55,14,1662.81,552,9,21,0,1562,43,2025-06-15T21:28:03.485885
398,fa_camp_0029,2025-04-22,3520,181,77.84,13,1228.49,481,17,16,0,1452,31,2025-06-15T21:28:03.485892
399,fa_camp_0029,2025-04-23,2417,231,186.33,20,2423.63,561,12,18,0,1871,31,2025-06-15T21:28:03.485898
400,fa_camp_0029,2025-04-24,3307,149,134.72,26,898.08,343,21,22,0,1130,63,2025-06-15T21:28:03.485905
401,fa_camp_0029,2025-04-25,4681,245,100.14,30,2564.17,345,12,8,0,1994,29,2025-06-15T21:28:03.485911
402,fa_camp_0029,2025-04-26,3974,119,165.57,19,2633.9,304,7,4,0,1423,41,2025-06-15T21:28:03.485919
403,fa_camp_0029,2025-04-27,3343,162,176.49,36,2355.45,213,26,18,0,1803,53,2025-06-15T21:28:03.485925
404,fa_camp_0029,2025-04-28,4939,140,68.92,32,3023.26,207,12,12,0,899,48,2025-06-15T21:28:03.485932
405,fa_camp_0029,2025-04-29,3336,208,128.18,20,909.28,258,23,12,0,817,46,2025-06-15T21:28:03.485938
406,fa_camp_0029,2025-04-30,4486,246,176.81,10,686.92,568,24,11,0,1054,54,2025-06-15T21:28:03.485945
407,fa_camp_0030,2025-04-09,613,8,410.63,1,705.32,68,9,1,0,0,6,2025-06-15T21:28:03.485958
408,fa_camp_0030,2025-04-10,1189,11,156.66,2,602.74,107,5,3,0,0,5,2025-06-15T21:28:03.485964
409,fa_camp_0030,2025-04-11,672,9,210.01,3,902.03,120,3,1,0,0,4,2025-06-15T21:28:03.485971
410,fa_camp_0030,2025-04-12,600,14,299.42,2,993.46,134,10,3,0,0,2,2025-06-15T21:28:03.485977
411,fa_camp_0030,2025-04-13,1300,14,296.09,3,601.67,89,4,3,0,0,4,2025-06-15T21:28:03.485983
412,fa_camp_0030,2025-04-14,711,16,387.98,0,806.37,76,6,2,0,0,3,2025-06-15T21:28:03.485989
413,fa_camp_0030,2025-04-15,596,8,260.13,3,539.09,47,5,5,0,0,2,2025-06-15T21:28:03.485995
414,fa_camp_0030,2025-04-16,1585,21,273.01,0,1013.68,134,8,3,0,0,4,2025-06-15T21:28:03.486002
415,fa_camp_0030,2025-04-17,1461,9,304.22,2,830.62,77,8,4,0,0,3,2025-06-15T21:28:03.486008
416,fa_camp_0030,2025-04-18,688,12,175.02,3,1090.58,133,8,5,0,0,5,2025-06-15T21:28:03.486014
417,fa_camp_0030,2025-04-19,1401,12,234.71,3,1227.19,134,5,1,0,0,5,2025-06-15T21:28:03.486020
418,fa_camp_0030,2025-04-20,1228,14,154.54,3,347.23,120,11,2,0,0,5,2025-06-15T21:28:03.486025
419,fa_camp_0030,2025-04-21,827,21,259.91,0,1015.51,50,2,4,0,0,4,2025-06-15T21:28:03.486032
420,fa_camp_0030,2025-04-22,1383,12,154.82,1,1182.14,132,9,4,0,0,4,2025-06-15T21:28:03.486037
421,fa_camp_0031,2025-06-02,129,5,51.26,1,425.33,9,1,0,0,67,3,2025-06-15T21:28:03.486051
422,fa_camp_0031,2025-06-03,165,6,48.47,1,402.67,17,0,0,0,48,2,2025-06-15T21:28:03.486058
423,fa_camp_0031,2025-06-04,149,13,61.97,1,461.13,18,0,0,0,72,2,2025-06-15T21:28:03.486065
424,fa_camp_0031,2025-06-05,120,5,28.13,1,523.19,12,0,0,0,59,2,2025-06-15T21:28:03.486071
425,fa_camp_0031,2025-06-06,151,12,41.71,2,531.99,7,0,0,0,32,3,2025-06-15T21:28:03.486078
426,fa_camp_0031,2025-06-07,61,11,28.95,1,412.29,14,1,0,0,45,2,2025-06-15T21:28:03.486084
427,fa_camp_0031,2025-06-08,90,7,68.2,1,472.88,12,0,0,0,30,3,2025-06-15T21:28:03.486090
428,fa_camp_0031,2025-06-09,113,6,63.58,0,587.82,13,0,0,0,71,2,2025-06-15T21:28:03.486097
429,fa_camp_0031,2025-06-10,163,5,36.89,1,134.76,6,0,0,0,31,1,2025-06-15T21:28:03.486103
430,fa_camp_0031,2025-06-11,126,6,37.63,0,135.95,12,0,0,0,71,3,2025-06-15T21:28:03.486109
431,fa_camp_0031,2025-06-12,89,10,22.95,1,282.37,9,0,0,0,52,3,2025-06-15T21:28:03.486115
432,fa_camp_0031,2025-06-13,117,5,67.65,0,401.55,11,0,0,0,49,4,2025-06-15T21:28:03.486122
433,fa_camp_0031,2025-06-14,168,11,61.7,0,242.5,10,0,0,0,70,2,2025-06-15T21:28:03.486128
434,fa_camp_0031,2025-06-15,141,9,49.04,0,617.67,12,0,0,0,54,3,2025-06-15T21:28:03.486134
435,fa_camp_0032,2025-05-08,2541,167,18.3,27,2498.07,386,18,14,0,0,45,2025-06-15T21:28:03.486146
436,fa_camp_0032,2025-05-09,2973,142,25.75,39,2886.71,475,14,8,0,0,55,2025-06-15T21:28:03.486155
437,fa_camp_0032,2025-05-10,5946,208,17.67,36,3151.11,487,24,18,0,0,79,2025-06-15T21:28:03.486161
438,fa_camp_0032,2025-05-11,6113,325,19.36,32,2405.45,210,25,9,0,0,97,2025-06-15T21:28:03.486168
439,fa_camp_0032,2025-05-12,6576,132,18.37,43,2978.85,419,39,17,0,0,112,2025-06-15T21:28:03.486174
440,fa_camp_0032,2025-05-13,3920,179,17.33,33,855.04,330,37,12,0,0,66,2025-06-15T21:28:03.486180
441,fa_camp_0032,2025-05-14,6656,319,23.97,24,682.79,370,34,20,0,0,80,2025-06-15T21:28:03.486187
442,fa_camp_0032,2025-05-15,4292,143,22.75,40,1928.76,359,30,5,0,0,62,2025-06-15T21:28:03.486193
443,fa_camp_0032,2025-05-16,3095,268,13.44,40,3004.08,404,12,9,0,0,71,2025-06-15T21:28:03.486199
444,fa_camp_0032,2025-05-17,3025,380,20.58,27,1702.74,489,20,4,0,0,82,2025-06-15T21:28:03.486205
445,fa_camp_0032,2025-05-18,2845,187,21.4,37,2455.07,225,41,15,0,0,59,2025-06-15T21:28:03.486211
446,fa_camp_0032,2025-05-19,4756,232,9.82,28,2476.43,233,29,16,0,0,64,2025-06-15T21:28:03.486220
447,fa_camp_0032,2025-05-20,4402,205,16.77,29,652.47,229,31,7,0,0,109,2025-06-15T21:28:03.486226
448,fa_camp_0032,2025-05-21,4314,302,20.95,42,3021.62,441,33,12,0,0,86,2025-06-15T21:28:03.486232
449,fa_camp_0033,2025-05-22,6098,217,53.01,15,7191.35,339,14,29,0,0,100,2025-06-15T21:28:03.486244
