id,campaign_id,name,platform,status,objective,campaign_type,budget_type,budget_amount,spend_amount,remaining_budget,impressions,clicks,conversions,revenue,ctr,cpc,cpm,cpa,roas,likes,shares,saves,comments_count,total_engagement,engagement_rate,sentiment_score,overall_sentiment,positive_comments,neutral_comments,negative_comments,video_views,video_completion_rate,profile_visits,website_clicks,is_optimized,optimization_score,target_audience,ad_creative,campaign_settings,start_date,end_date,created_at,updated_at
32,fa_camp_0032,AI-Driven Success Tales,facebook,active,engagement,testimonial_video,daily,562.96,259.23,423.42,63585,3580,384,26818.56,5.63,0.07,4.08,0.68,103.45,4954,356,179,5,5494,8.64,0.37,positive,3,1,1,0,0,1074,3580,false,0.55,"{""age_range"": {""min"": 24, ""max"": 64}, ""genders"": ""all"", ""locations"": [""Cape Town"", ""Durban""], ""interests"": [""technology"", ""business"", ""AI""]}","{""headline"": ""AI-Driven Success Tales"", ""description"": ""Join us as we spotlight inspiring testimonials from South African entrepreneurs who have integrated ..."", ""call_to_action"": ""get_quote""}","{""placements"": [""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-05-08,,2025-06-15T20:50:40.208761,2025-06-15T20:50:40.208765
33,fa_camp_0033,Innovative AI Impact Stories,facebook,paused,brand_awareness,testimonial_video,daily,3151.35,1465.99,1778.77,76346,4003,297,68961.71,5.24,0.37,19.2,4.94,47.04,5495,277,322,5,6099,7.99,0.39,positive,3,1,1,0,0.38,1200,4003,true,0.41,"{""age_range"": {""min"": 35, ""max"": 56}, ""genders"": ""female"", ""locations"": [""Durban"", ""Johannesburg"", ""Cape Town"", ""Pretoria""], ""interests"": [""marketing"", ""business"", ""AI""]}","{""headline"": ""Innovative AI Impact Stories"", ""description"": ""Hear directly from South African business owners about their experiences with AI marketing solutions..."", ""call_to_action"": ""contact_us""}","{""placements"": [""reels"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-05-22,,2025-06-15T20:50:43.060168,2025-06-15T20:50:43.060174
34,fa_camp_0034,Empowering Small Businesses with AI,facebook,active,traffic,testimonial_video,daily,610.52,454.47,597.08,54106,1855,117,45278.51,3.43,0.24,8.4,3.88,99.63,4511,324,143,5,4983,9.21,0.43,positive,3,1,1,0,0.7,556,1855,false,0.8,"{""age_range"": {""min"": 26, ""max"": 64}, ""genders"": ""all"", ""locations"": [""Cape Town"", ""Pretoria""], ""interests"": [""technology"", ""business"", ""AI"", ""marketing"", ""automation""]}","{""headline"": ""Empowering Small Businesses with AI"", ""description"": ""Explore powerful testimonials from small business owners across South Africa who have successfully a..."", ""call_to_action"": ""contact_us""}","{""placements"": [""feed"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-06-02,2025-07-01,2025-06-15T20:50:46.231369,2025-06-15T20:50:46.231375
35,fa_camp_0035,AI Marketing Game Changers,facebook,active,traffic,testimonial_video,daily,13403.35,4482.43,6811.16,19622,1021,42,18242.66,5.2,4.39,228.44,106.72,4.07,2187,93,41,5,2326,11.85,0.31,positive,2,2,1,7848,0.76,306,1021,true,0.53,"{""age_range"": {""min"": 33, ""max"": 60}, ""genders"": ""male"", ""locations"": [""Cape Town"", ""Durban"", ""Pretoria"", ""Johannesburg""], ""interests"": [""business"", ""marketing"", ""AI"", ""automation""]}","{""headline"": ""AI Marketing Game Changers"", ""description"": ""Dive into the world of AI marketing through the eyes of South African businesses that have broken ne..."", ""call_to_action"": ""sign_up""}","{""placements"": [""stories"", ""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-03-24,,2025-06-15T20:50:49.090356,2025-06-15T20:50:49.090359
36,fa_camp_0036,CampaignAI Success Stories: Transforming Retail,facebook,completed,engagement,live_stream,daily,5146.41,2809.35,2813.06,75775,1965,250,87046.18,2.59,1.43,37.07,11.24,30.98,5927,456,188,5,6576,8.68,0.32,positive,3,1,1,0,0,589,1965,true,0.67,"{""age_range"": {""min"": 35, ""max"": 61}, ""genders"": ""female"", ""locations"": [""Durban"", ""Cape Town""], ""interests"": [""business"", ""automation"", ""AI"", ""technology""]}","{""headline"": ""CampaignAI Success Stories: Transforming Retail"", ""description"": ""Join us for a live stream showcasing how South African retailers have leveraged AI marketing to boos..."", ""call_to_action"": ""learn_more""}","{""placements"": [""reels"", ""feed"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-05-22,2025-07-16,2025-06-15T20:50:58.926555,2025-06-15T20:50:58.926559
37,fa_camp_0037,CampaignAI Success Stories: Revolutionizing Tourism,facebook,active,engagement,live_stream,daily,10390.86,4800.75,3519.29,98723,5305,433,77273.73,5.37,0.9,48.63,11.09,16.1,8029,584,408,5,9026,9.14,0.34,positive,3,1,1,0,0.63,1591,5305,true,0.33,"{""age_range"": {""min"": 27, ""max"": 56}, ""genders"": ""male"", ""locations"": [""Cape Town"", ""Durban"", ""Pretoria"", ""Johannesburg""], ""interests"": [""marketing"", ""technology"", ""business"", ""AI"", ""automation""]}","{""headline"": ""CampaignAI Success Stories: Revolutionizing Tourism"", ""description"": ""Tune in as we explore the transformative effects of AI marketing in South Africa's tourism industry...."", ""call_to_action"": ""learn_more""}","{""placements"": [""reels"", ""feed"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-04-13,,2025-06-15T20:51:02.694394,2025-06-15T20:51:02.694401
38,fa_camp_0038,CampaignAI Success Stories: Empowering Small Businesses,facebook,active,brand_awareness,live_stream,daily,2167.54,1181.77,286.83,93194,2871,214,62226.42,3.08,0.41,12.68,5.52,52.66,8225,402,444,5,9076,9.74,0.37,positive,3,1,1,37277,0.74,861,2871,false,0.69,"{""age_range"": {""min"": 20, ""max"": 62}, ""genders"": ""male"", ""locations"": [""Durban"", ""Pretoria""], ""interests"": [""technology"", ""business"", ""AI""]}","{""headline"": ""CampaignAI Success Stories: Empowering Small Businesses"", ""description"": ""Don't miss our live stream highlighting small businesses across South Africa that have adopted AI ma..."", ""call_to_action"": ""learn_more""}","{""placements"": [""stories"", ""reels"", ""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-04-16,,2025-06-15T20:51:05.789473,2025-06-15T20:51:05.789483
39,fa_camp_0039,CampaignAI Success Stories: Driving Engagement in Education,facebook,active,engagement,live_stream,daily,4123.05,1869.96,1986.93,62451,4443,264,72583.73,7.11,0.42,29.94,7.08,38.82,4583,425,341,5,5354,8.57,0.34,positive,3,1,1,24980,0,1332,4443,false,0.81,"{""age_range"": {""min"": 29, ""max"": 49}, ""genders"": ""female"", ""locations"": [""Durban"", ""Pretoria"", ""Cape Town""], ""interests"": [""business"", ""marketing"", ""automation""]}","{""headline"": ""CampaignAI Success Stories: Driving Engagement in Education"", ""description"": ""Join our live discussion on how AI marketing is reshaping the education sector in South Africa. Expe..."", ""call_to_action"": ""get_quote""}","{""placements"": [""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-04-03,,2025-06-15T20:51:08.143287,2025-06-15T20:51:08.143292
40,fa_camp_0040,CampaignAI Success Stories: Revolutionizing Health and Wellness,facebook,completed,conversions,live_stream,daily,10704.93,3849.59,3769.73,13805,799,64,24301.14,5.79,4.82,278.85,60.15,6.31,1197,53,53,5,1308,9.47,0.33,positive,3,1,1,5522,0,239,799,false,0.82,"{""age_range"": {""min"": 21, ""max"": 58}, ""genders"": ""all"", ""locations"": [""Cape Town"", ""Durban""], ""interests"": [""business"", ""marketing"", ""technology"", ""automation""]}","{""headline"": ""CampaignAI Success Stories: Revolutionizing Health and Wellness"", ""description"": ""Be part of our live stream as we dive into the health and wellness sector in South Africa. Learn how..."", ""call_to_action"": ""get_quote""}","{""placements"": [""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-04-10,2025-08-11,2025-06-15T20:51:10.591122,2025-06-15T20:51:10.591127
41,fa_camp_0041,Maximize Your ROI with AI Insights,facebook,active,conversions,demo_video,daily,4946.34,3007.78,2616.09,73845,4158,512,255650.17,5.63,0.72,40.73,5.87,85.0,7206,438,367,5,8016,10.86,0.39,positive,3,2,0,0,0,1247,4158,false,0.87,"{""age_range"": {""min"": 19, ""max"": 50}, ""genders"": ""female"", ""locations"": [""Cape Town"", ""Durban"", ""Johannesburg""], ""interests"": [""AI"", ""marketing"", ""automation""]}","{""headline"": ""Maximize Your ROI with AI Insights"", ""description"": ""Unlock the potential of your business with our intelligent marketing campaigns! Discover how AI-driv..."", ""call_to_action"": ""learn_more""}","{""placements"": [""stories"", ""reels"", ""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-04-14,,2025-06-15T20:51:21.736159,2025-06-15T20:51:21.736167
42,fa_camp_0042,Smart Campaigns for Smart Businesses,facebook,paused,brand_awareness,demo_video,daily,4563.66,1783.61,2836.37,78642,1473,49,18126.65,1.87,1.21,22.68,36.4,10.16,5924,593,229,5,6751,8.58,0.39,positive,3,1,1,31456,0,441,1473,false,0.78,"{""age_range"": {""min"": 21, ""max"": 65}, ""genders"": ""male"", ""locations"": [""Johannesburg"", ""Cape Town"", ""Durban""], ""interests"": [""automation"", ""technology"", ""business"", ""AI""]}","{""headline"": ""Smart Campaigns for Smart Businesses"", ""description"": ""Transform your marketing strategy with our AI-powered campaigns designed specifically for South Afri..."", ""call_to_action"": ""sign_up""}","{""placements"": [""reels"", ""stories"", ""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-04-02,2025-07-17,2025-06-15T20:51:24.528118,2025-06-15T20:51:24.528125
43,fa_camp_0043,AI-Driven Results: Transform Your Marketing,facebook,active,conversions,demo_video,daily,3086.8,1865.0,426.32,60963,4547,285,137921.43,7.46,0.41,30.59,6.54,73.95,7657,201,364,5,8227,13.5,0.31,positive,2,2,1,0,0,1364,4547,true,0.76,"{""age_range"": {""min"": 33, ""max"": 59}, ""genders"": ""male"", ""locations"": [""Pretoria"", ""Durban""], ""interests"": [""AI"", ""automation"", ""business""]}","{""headline"": ""AI-Driven Results: Transform Your Marketing"", ""description"": ""In the fast-paced South African market, staying ahead means utilizing the latest technology. Our AI-..."", ""call_to_action"": ""sign_up""}","{""placements"": [""feed"", ""stories"", ""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-03-18,,2025-06-15T20:51:27.496150,2025-06-15T20:51:27.496155
44,fa_camp_0044,Elevate Your Marketing with AI Technology,facebook,active,traffic,demo_video,daily,1233.81,877.76,839.83,73340,3010,61,7498.11,4.1,0.29,11.97,14.39,8.54,7682,493,219,5,8399,11.45,0.29,positive,2,2,1,29336,0,903,3010,true,0.91,"{""age_range"": {""min"": 23, ""max"": 50}, ""genders"": ""all"", ""locations"": [""Cape Town"", ""Durban""], ""interests"": [""technology"", ""automation"", ""business"", ""AI""]}","{""headline"": ""Elevate Your Marketing with AI Technology"", ""description"": ""Take your marketing efforts to new heights with AI technology! South African businesses are maximizi..."", ""call_to_action"": ""sign_up""}","{""placements"": [""reels"", ""stories"", ""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-05-08,2025-07-14,2025-06-15T20:51:29.748427,2025-06-15T20:51:29.748431
45,fa_camp_0045,Innovate Your ROI with AI Campaigns,facebook,active,traffic,demo_video,daily,8768.51,4283.25,6378.88,41469,2342,157,33383.73,5.65,1.83,103.29,27.28,7.79,4863,349,214,5,5431,13.1,0.39,positive,3,2,0,16587,0,702,2342,false,0.69,"{""age_range"": {""min"": 23, ""max"": 52}, ""genders"": ""male"", ""locations"": [""Johannesburg"", ""Cape Town"", ""Pretoria"", ""Durban""], ""interests"": [""marketing"", ""technology"", ""business"", ""AI"", ""automation""]}","{""headline"": ""Innovate Your ROI with AI Campaigns"", ""description"": ""Are you ready to innovate? Our AI marketing campaigns are designed to help South African businesses ..."", ""call_to_action"": ""contact_us""}","{""placements"": [""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-04-25,,2025-06-15T20:51:32.283334,2025-06-15T20:51:32.283340
46,fa_camp_0046,Empowering Growth with AI,facebook,active,conversions,carousel_post,daily,5872.73,3176.41,1553.23,2354,155,8,3710.37,6.58,20.49,1349.37,397.05,1.17,165,7,9,5,186,7.9,0.27,positive,3,0,2,0,0.72,46,155,false,0.64,"{""age_range"": {""min"": 30, ""max"": 58}, ""genders"": ""female"", ""locations"": [""Pretoria"", ""Cape Town"", ""Johannesburg"", ""Durban""], ""interests"": [""automation"", ""AI"", ""marketing"", ""business"", ""technology""]}","{""headline"": ""Empowering Growth with AI"", ""description"": ""Harness the power of AI to unlock unprecedented growth for your South African business. From data an..."", ""call_to_action"": ""learn_more""}","{""placements"": [""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-05-09,2025-07-20,2025-06-15T20:51:40.602957,2025-06-15T20:51:40.602963
47,fa_camp_0047,AI-Driven Customer Insights,facebook,active,engagement,carousel_post,daily,10026.0,3834.66,5473.51,81335,3297,213,64864.67,4.05,1.16,47.15,18.0,16.92,9525,604,409,5,10543,12.96,0.26,positive,2,2,1,32534,0,989,3297,false,0.3,"{""age_range"": {""min"": 19, ""max"": 56}, ""genders"": ""all"", ""locations"": [""Durban"", ""Johannesburg"", ""Cape Town""], ""interests"": [""automation"", ""AI"", ""business"", ""marketing"", ""technology""]}","{""headline"": ""AI-Driven Customer Insights"", ""description"": ""Discover the hidden insights within your customer data using AI technology. South African businesses..."", ""call_to_action"": ""contact_us""}","{""placements"": [""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-04-19,,2025-06-15T20:51:43.785649,2025-06-15T20:51:43.785869
48,fa_camp_0048,Streamline Your Operations with AI,facebook,active,brand_awareness,carousel_post,daily,1419.87,485.58,681.24,80446,5805,413,101489.51,7.22,0.08,6.04,1.18,209.01,7421,415,293,5,8134,10.11,0.27,positive,2,2,1,32178,0,1741,5805,true,0.66,"{""age_range"": {""min"": 28, ""max"": 48}, ""genders"": ""male"", ""locations"": [""Cape Town"", ""Johannesburg"", ""Durban"", ""Pretoria""], ""interests"": [""AI"", ""marketing"", ""technology""]}","{""headline"": ""Streamline Your Operations with AI"", ""description"": ""AI marketing solutions can streamline your business operations, from automating repetitive tasks to ..."", ""call_to_action"": ""contact_us""}","{""placements"": [""feed"", ""stories"", ""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-04-05,,2025-06-15T20:51:46.550750,2025-06-15T20:51:46.550752
49,fa_camp_0049,Personalization at Scale,facebook,active,engagement,carousel_post,daily,7465.69,2770.06,4129.76,42997,826,109,25881.09,1.92,3.35,64.42,25.41,9.34,3184,180,236,5,3605,8.38,0.3,positive,3,1,1,17198,0,247,826,false,0.84,"{""age_range"": {""min"": 21, ""max"": 57}, ""genders"": ""male"", ""locations"": [""Johannesburg"", ""Pretoria"", ""Cape Town"", ""Durban""], ""interests"": [""AI"", ""business"", ""automation"", ""marketing""]}","{""headline"": ""Personalization at Scale"", ""description"": ""In a diverse market like South Africa, delivering personalized experiences is crucial. AI can help y..."", ""call_to_action"": ""learn_more""}","{""placements"": [""feed"", ""reels"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-03-23,2025-06-29,2025-06-15T20:51:50.843726,2025-06-15T20:51:50.843731
50,fa_camp_0050,The Future of Marketing is AI,facebook,paused,traffic,carousel_post,daily,3585.55,2619.03,4358.88,48625,2349,210,38705.89,4.83,1.11,53.86,12.47,14.78,4058,215,179,5,4457,9.17,0.36,positive,3,1,1,19450,0,704,2349,false,0.72,"{""age_range"": {""min"": 20, ""max"": 61}, ""genders"": ""female"", ""locations"": [""Pretoria"", ""Durban"", ""Cape Town""], ""interests"": [""AI"", ""automation"", ""technology""]}","{""headline"": ""The Future of Marketing is AI"", ""description"": ""South African businesses are at the brink of a marketing revolution with AI. From predictive analyti..."", ""call_to_action"": ""get_quote""}","{""placements"": [""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-03-24,2025-08-05,2025-06-15T20:51:53.896306,2025-06-15T20:51:53.896310
51,fa_camp_0051,AI-Powered Success Stories,facebook,active,conversions,testimonial_video,daily,1541.51,903.39,709.53,55676,4057,128,32448.07,7.29,0.22,16.23,7.06,35.92,7092,386,298,5,7781,13.98,0.41,positive,3,1,1,22270,0.36,1217,4057,true,0.93,"{""age_range"": {""min"": 30, ""max"": 61}, ""genders"": ""female"", ""locations"": [""Durban"", ""Cape Town""], ""interests"": [""AI"", ""business"", ""automation"", ""marketing""]}","{""headline"": ""AI-Powered Success Stories"", ""description"": ""Discover how South African businesses are transforming their marketing strategies with AI. In this t..."", ""call_to_action"": ""sign_up""}","{""placements"": [""feed"", ""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-04-28,,2025-06-15T20:52:04.143665,2025-06-15T20:52:04.143671
