id,campaign_id,comment_id,comment_text,sentiment_score,username,likes,replies,created_at
191,fa_camp_0039,comment_387622,Excited to see how AI can enhance learning opportunities in South Africa!,0.9,user1,29,0,2025-05-27T10:08:09.443514
192,fa_camp_0039,comment_899525,Interesting topic! Looking forward to gaining insights on AI in education.,0.7,user2,46,0,2025-06-03T14:23:20.206372
193,fa_camp_0039,comment_779927,I hope this discussion addresses the challenges teachers face with AI tools.,0.5,user3,2,0,2025-06-07T23:43:54.077124
194,fa_camp_0039,comment_326876,"AI might be helpful, but we can't forget the importance of human interaction in learning.",0.2,user4,21,0,2025-06-01T03:29:58.622818
195,fa_camp_0039,comment_592961,"Not sure how effective AI will be in our schools, seems gimmicky.",-0.6,user5,2,0,2025-05-17T13:01:10.531885
196,fa_camp_0040,comment_364836,Can't wait to learn more about health and wellness in South Africa! This is so exciting!,0.9,healthfan2023,11,0,2025-05-24T18:02:39.004306
197,fa_camp_0040,comment_668813,Interesting topic! I hope to gain some valuable insights.,0.5,curiousmind,12,0,2025-06-03T01:59:10.376895
198,fa_camp_0040,comment_743138,"This might be helpful, but I've seen similar streams before. What makes this one different?",0.0,skepticalviewer,1,0,2025-05-27T07:13:45.881457
199,fa_camp_0040,comment_329084,"Love this initiative! Health is so important, especially in our country!",0.85,wellnesswarrior,1,0,2025-05-25T04:07:29.548682
200,fa_camp_0040,comment_192937,Not sure this will be worth my time. Where's the real substance?,-0.6,doubter72,4,1,2025-05-30T00:23:06.975218
201,fa_camp_0041,comment_263858,This sounds amazing! Can't wait to see how AI can boost my business.,0.9,happyuser,58,0,2025-06-04T09:31:03.057248
202,fa_camp_0041,comment_282331,"Interesting concept, but do you have any success stories to share?",0.1,curiousjoe,13,0,2025-06-11T18:18:02.778986
203,fa_camp_0041,comment_733833,"I've tried similar campaigns before, not sure how this is different.",-0.2,skeptical_sam,21,0,2025-06-02T01:39:36.044262
204,fa_camp_0041,comment_640430,AI in marketing is the future! Looking forward to the results.,0.85,optimistic_ollie,16,0,2025-06-03T02:39:29.220682
205,fa_camp_0041,comment_310393,Intrigued by this offer. Will it really work for small businesses like mine?,0.3,smallbiz_beth,24,2,2025-06-08T12:11:10.920303
206,fa_camp_0042,comment_509763,Excited to see how AI can elevate our marketing in South Africa!,0.9,user1,60,0,2025-05-30T03:31:21.494742
207,fa_camp_0042,comment_257453,"Interesting concept, but how does it adapt to local nuances?",0.0,curiousMarketer,22,0,2025-06-08T16:30:55.576295
208,fa_camp_0042,comment_460266,I've had mixed results with AI campaigns before. Hoping this one changes that!,0.5,user234,76,0,2025-05-21T11:05:37.868542
209,fa_camp_0042,comment_171926,Not sure if AI is the way to go for our market. Too impersonal?,-0.3,skeptical_user,78,0,2025-05-28T19:46:11.887620
210,fa_camp_0042,comment_415321,This sounds promising! Can't wait to try it out for my business.,0.85,businessOwner,46,0,2025-06-08T01:18:02.191832
211,fa_camp_0043,comment_978594,Exciting to see tech innovations driving the market forward in South Africa!,0.9,techfan01,17,1,2025-05-22T12:41:00.270698
212,fa_camp_0043,comment_894182,"AI is the future, but how accessible is it for small businesses?",0.2,curious_user,14,0,2025-06-13T03:58:10.133887
213,fa_camp_0043,comment_304371,I hope this technology actually delivers results and isn't just hype.,-0.5,skeptic_2023,31,0,2025-06-04T02:44:12.429222
214,fa_camp_0043,comment_634250,This AI advancement can really boost our economy. Let's embrace it!,0.85,future_ready,23,0,2025-06-14T03:03:44.698912
215,fa_camp_0043,comment_426858,"Interesting concept, but I wonder about the practical applications in local contexts.",0.1,observer22,45,1,2025-06-09T10:23:17.293046
216,fa_camp_0044,comment_728832,Exciting times for South African businesses! AI is the future.,0.9,marketer01,55,0,2025-06-01T23:21:45.291893
217,fa_camp_0044,comment_207169,"Interesting concept, but how effective is it for small businesses?",0.0,curiousCat,2,1,2025-05-22T22:59:28.219544
218,fa_camp_0044,comment_318552,I’m skeptical about AI replacing human creativity in marketing.,-0.5,realist101,7,1,2025-05-28T11:01:56.832153
219,fa_camp_0044,comment_815824,AI technology could really streamline our efforts! Can't wait to try it out.,0.85,businessGuru,59,0,2025-06-11T06:44:38.524328
220,fa_camp_0044,comment_823840,"Sounds promising, but does everyone have access to this tech?",0.2,thoughtfulReader,34,0,2025-06-09T00:28:12.582985
221,fa_camp_0045,comment_196907,Excited to see how this can boost local businesses! Innovation is key.,0.9,BizBoost,7,0,2025-06-10T05:52:17.923778
222,fa_camp_0045,comment_767164,"Interesting concept, but how does it compare to traditional marketing?",0.1,CuriousMind,35,0,2025-06-14T00:19:08.358584
223,fa_camp_0045,comment_588678,"Finally, something for South African businesses! Can't wait to try it out.",0.85,InnovateSA,9,0,2025-06-08T14:20:46.182896
224,fa_camp_0045,comment_561100,Doesn't sound very different from other AI tools available.,-0.2,Skeptic123,24,0,2025-05-31T15:03:05.794242
225,fa_camp_0045,comment_279107,I hope this really delivers on the promises! AI can be hit or miss.,0.3,OptimisticUser,40,0,2025-06-10T10:34:43.389817
226,fa_camp_0046,comment_494791,AI can definitely help local businesses grow faster. Excited to see how this unfolds in South Africa!,0.9,user456,0,0,2025-06-02T10:46:14.959044
227,fa_camp_0046,comment_927577,Interesting perspective on AI! I’m curious to learn more about specific examples.,0.5,user789,1,0,2025-05-20T14:17:01.830364
228,fa_camp_0046,comment_786044,Not sure if AI is the answer. Many businesses are struggling with basic needs.,-0.6,user321,2,0,2025-06-06T19:42:44.663059
229,fa_camp_0046,comment_127695,This could be a game-changer for entrepreneurs. Let's embrace technology!,0.85,user654,0,0,2025-06-12T05:47:09.547998
230,fa_camp_0046,comment_926826,AI seems overhyped. Will it really help small businesses survive?,-0.3,user987,1,0,2025-05-24T04:03:11.003185
231,fa_camp_0047,comment_641074,Exciting to see how AI can help us understand our customers better! Looking forward to exploring this.,0.9,sasha_za,55,0,2025-05-29T22:39:28.729521
232,fa_camp_0047,comment_735794,AI tech offers great potential for businesses in South Africa to grow. Interested to see the results.,0.7,peterm1,2,0,2025-05-22T23:17:23.371500
233,fa_camp_0047,comment_283633,"This is interesting, but how will it work for smaller businesses with limited data?",0.0,curious_case,31,0,2025-06-01T09:09:15.510357
234,fa_camp_0047,comment_703618,I feel AI can complicate things rather than simplify them in understanding customers.,-0.5,realist_za,25,0,2025-06-08T14:30:50.253125
235,fa_camp_0047,comment_677269,"It sounds good, but I've seen many promises that didn't deliver. Hope this is different!",0.2,doubtful_dan,58,2,2025-06-13T23:06:15.854423
236,fa_camp_0048,comment_460546,I love how AI can simplify our daily tasks! It's a game changer for my business.,0.9,happybiz,24,0,2025-06-15T12:38:14.974659
237,fa_camp_0048,comment_765050,Interesting concept! I wonder how it would work for smaller businesses?,0.0,curious_user,49,0,2025-05-22T05:42:50.350685
238,fa_camp_0048,comment_909033,"AI marketing sounds great, but I'm worried about losing the personal touch.",-0.5,skeptical_susan,44,0,2025-05-28T02:57:14.428915
239,fa_camp_0048,comment_316414,This is exactly what my team needs to boost productivity. Can't wait to try it out!,0.85,futurefocused,67,0,2025-05-20T12:30:05.503088
240,fa_camp_0048,comment_247367,"It's worth considering, but I have my doubts about the effectiveness in real-world scenarios.",0.1,pragmatic_paul,58,2,2025-05-29T10:19:25.475864
241,fa_camp_0049,comment_119327,"Absolutely! Personalization is key, and AI can really help us understand our customers better.",0.9,happycustomer,31,0,2025-05-24T10:58:19.148353
242,fa_camp_0049,comment_769257,"Interesting concept, but how would AI handle our diverse cultures effectively?",0.0,curiousmind,6,0,2025-05-25T20:43:16.648751
243,fa_camp_0049,comment_364746,"I love the idea of using AI, but I hope it doesn't replace human touch in customer service.",0.3,concerned_citizen,36,0,2025-05-22T04:51:56.446557
244,fa_camp_0049,comment_361432,This is the way forward! South Africa needs to embrace technology for better service delivery.,0.8,techenthusiast,37,0,2025-06-08T04:53:03.001554
245,fa_camp_0049,comment_280704,Not sure if AI can really grasp the nuances of our local market. Seems risky.,-0.5,skepticalobserver,17,0,2025-06-12T18:36:35.458299
246,fa_camp_0050,comment_311054,Exciting times ahead for South African businesses! AI can truly change the game.,0.9,sophie_k,16,0,2025-06-12T13:10:19.571762
247,fa_camp_0050,comment_242231,I think AI can help businesses understand their customers better. Looking forward to seeing the results!,0.7,techfan99,3,3,2025-05-18T18:58:17.451292
248,fa_camp_0050,comment_184545,This is a promising development. AI might just be what we need to thrive in a competitive market.,0.6,businessguru,26,0,2025-05-27T04:59:36.161489
249,fa_camp_0050,comment_946459,Not sure if AI is the right solution for every business. Needs careful implementation.,0.1,realist_2023,30,3,2025-05-28T18:45:32.915870
250,fa_camp_0050,comment_760810,I doubt that AI can really capture the essence of our unique local market. Let's be cautious.,-0.5,skeptical_sam,20,0,2025-06-14T05:06:04.079139
251,fa_camp_0051,comment_668367,It's fascinating to see how AI is reshaping marketing in South Africa! Exciting times ahead!,0.9,SA_Trendsetter,7,3,2025-05-23T12:40:19.510023
252,fa_camp_0051,comment_985088,AI is definitely the future of marketing. I'm curious to see how businesses adapt.,0.6,CuriousCat,23,0,2025-05-27T09:40:58.750510
253,fa_camp_0051,comment_349263,Not everyone will benefit from AI. Some businesses might struggle to keep up.,-0.4,SkepticalObserver,17,0,2025-05-31T23:37:33.726775
254,fa_camp_0051,comment_232524,Love how local businesses are embracing technology. Proud to be South African!,0.85,ProudlyZA,26,0,2025-05-31T14:34:56.650673
255,fa_camp_0051,comment_601810,"It's a mixed bag for me. AI has potential, but it also raises concerns about job losses.",0.1,RealTalkZA,38,0,2025-05-24T03:08:37.584749
256,fa_camp_0052,comment_143170,These businesses are so inspiring! It's amazing to see them overcome challenges.,0.9,inspiredSA,60,0,2025-05-26T15:11:52.970355
257,fa_camp_0052,comment_367664,"Glad to see the resilience of these businesses, they truly set an example.",0.85,businessfan,13,3,2025-06-08T23:55:21.673143
258,fa_camp_0052,comment_635315,"Interesting perspectives, but some stories felt a bit stretched. Not all challenges are equal.",0.2,neutralviewer,84,3,2025-05-28T18:34:20.366075
259,fa_camp_0052,comment_653887,I'm not sure if these testimonials reflect reality for all businesses. Many still struggle.,-0.3,skepticSA,79,0,2025-05-19T16:16:27.556611
260,fa_camp_0052,comment_137914,It's good to know some businesses are thriving despite the odds.,0.7,hopefulentrepreneur,31,0,2025-05-18T12:06:08.427168
261,fa_camp_0053,comment_924960,Inspiring stories! It's amazing to see how entrepreneurs are thriving despite the challenges. Keep sharing!,0.9,entrepreneurFan,8,0,2025-05-20T19:49:28.674948
262,fa_camp_0053,comment_700331,"I enjoyed the testimonials, but I wish there were more diverse voices represented.",0.2,neutralObserver,5,2,2025-05-24T13:52:56.055467
263,fa_camp_0053,comment_233902,These stories really motivate me to pursue my own business dreams!,0.85,motivatedMinds,6,2,2025-05-19T16:44:29.023133
264,fa_camp_0053,comment_828770,"Interesting, but I feel they only show the success stories. What about the struggles?",0.1,criticalThinker,7,0,2025-06-06T12:55:00.631998
265,fa_camp_0053,comment_818904,I don't think these testimonials reflect the reality for most South Africans starting businesses.,-0.6,realistVoice,8,0,2025-05-23T18:43:16.635735
266,fa_camp_0054,comment_432641,Incredible to see local brands thriving with AI! This is the future.,0.9,creative_za,0,0,2025-06-10T09:02:25.558358
267,fa_camp_0054,comment_743910,"Interesting video, but I wonder how many brands can really afford this tech.",0.0,curious_mind,27,0,2025-06-04T15:44:11.450366
268,fa_camp_0054,comment_731839,It's about time we embraced these innovations! Proud of our South African brands.,0.85,south_africa_loves,9,0,2025-06-10T14:04:07.068117
269,fa_camp_0054,comment_461840,I’m not convinced this will work for smaller businesses. Needs more clarity.,-0.3,realist_2023,17,0,2025-06-05T20:21:20.583156
270,fa_camp_0054,comment_425516,"The video was good, but it felt a bit too promotional to me.",-0.2,skeptic_sam,24,0,2025-06-13T04:49:46.522428
271,fa_camp_0055,comment_342602,Exciting to see how AI is transforming marketing for South African businesses! Can't wait to learn more.,0.9,userA,0,0,2025-06-01T22:53:23.616975
272,fa_camp_0055,comment_461717,AI seems to be a game changer for many brands here. I'm curious about its long-term effects.,0.5,userB,4,0,2025-05-22T13:45:50.850164
273,fa_camp_0055,comment_536464,Not sure if AI truly understands our local market. Some strategies may miss the mark.,-0.3,userC,5,0,2025-05-24T21:42:05.024560
274,fa_camp_0055,comment_468154,Amazing to see our local businesses embracing AI! It’s inspiring and shows a bright future ahead.,0.85,userD,0,0,2025-06-06T22:05:44.124922
275,fa_camp_0055,comment_985046,"While AI can help, I hope it won't take away jobs. Balance is key in marketing.",0.2,userE,0,0,2025-06-11T03:47:51.806098
276,fa_camp_0056,comment_870444,This is an exciting opportunity for South African businesses to grow! Can't wait to see the results.,0.9,userA,26,0,2025-05-21T00:06:35.445230
277,fa_camp_0056,comment_326219,Interesting concept. I wonder how it will adapt to local markets?,0.1,userB,11,0,2025-06-12T17:35:17.025775
278,fa_camp_0056,comment_822229,"AI marketing sounds promising, but can it really deliver for small businesses?",-0.3,userC,7,0,2025-06-12T00:12:39.064680
279,fa_camp_0056,comment_706198,Love the idea of using AI in marketing! It's about time we embraced technology.,0.85,userD,21,2,2025-06-11T12:28:08.102158
280,fa_camp_0056,comment_665250,"Not sure this will help my business, seems a bit gimmicky.",-0.4,userE,24,0,2025-06-07T07:29:48.682445
281,fa_camp_0057,comment_353917,Excited to see how AI can transform marketing for local businesses! Let's embrace technology! ,0.9,happycustomer,4,0,2025-05-28T04:09:54.874855
